StudyID;Title;Authors;Year;DOI;Journal;JIF of journal;Conflicts of interest;Antibiotics;FBS source;Glucose level;Type of untreated control;TMZ source reported?;Cell number;Cell volume;Cell concentration;Volume of added TMZ reported?;Volume of added control;Assay;Number of experiments;Errortype;Errortype reporting;U-87 MG authentication;U-87 MG source;U-87 MG age;Confluence at cell passaging;Time interval between cell passaging;Mycoplasma contamination exclusion;Treatment duration;TMZ concentration;Reporting ratio;Included in meta-analysis?;Mean cell viability;Error cell viability;Cell viability unit;Presented as growth inhibition?;Control?;Sample size calculation;Random group allocation;Blinded outcome assessment;Open-access pre-registered study protocol;Way of calculation for cell viability summary data;Unclear number of independent experiments and replications per experiment;Data presented for every experiment?;Missing data (for particular drug concentrations and/or treatment durations) within an experiment
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;250;0,6875;TRUE;70;10,1;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;250;0,6875;TRUE;65,5;2,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;3,9;0,6875;TRUE;107,8;4,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;3,9;0,6875;TRUE;94;2,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;3,9;0,6875;TRUE;90,8;4,2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;31,2;0,6875;TRUE;83,4;8,7;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;31,2;0,6875;TRUE;87;7,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;31,2;0,6875;TRUE;81,5;7,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;500;0,6875;TRUE;53,5;3,7;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;500;0,6875;TRUE;54,3;11;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;500;0,6875;TRUE;59,8;3,7;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;62,5;0,6875;TRUE;71,9;6,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;62,5;0,6875;TRUE;86,2;7,3;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;62,5;0,6875;TRUE;79,6;6,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;1;7,8;0,6875;TRUE;97,7;6,9;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;2;7,8;0,6875;TRUE;88,9;6,4;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d5df5767-86c8-4c6b-96d0-acad2db2d863;Chronic exposure of human glioblastoma tumors to low concentrations of a pesticide mixture induced multidrug resistance against chemotherapy agents;Doganlar et al.;2020;10.1016/j.ecoenv.2020.110940;Ecotoxicology and Environmental Safety;4,872;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Thermo Fischer Scientific, US;low glucose & pyruvate;;TRUE;5000;NA;NA;FALSE;NA;MTT, colorimetric;6;SD;reported;FALSE;ATCC;;NA;NA;FALSE;3;7,8;0,6875;TRUE;87,6;3,2;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation transparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;not reported;NA;200;NA;40;NA;FALSE;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;3;0;0,6875;TRUE;100;6,8;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;not reported;NA;200;NA;40;NA;FALSE;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;4;0;0,6875;TRUE;100;1,2;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;not reported;NA;200;NA;40;NA;FALSE;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;5;0;0,6875;TRUE;100;2,2;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;not reported;NA;200;NA;40;NA;FALSE;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;6;0;0,6875;TRUE;100;6,3;Cell viability (%);FALSE;TRUE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;;TRUE;200;NA;40;FALSE;NA;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;3;100;0,6875;TRUE;73,9;2,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;;TRUE;200;NA;40;FALSE;NA;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;4;100;0,6875;TRUE;72,7;2,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;;TRUE;200;NA;40;FALSE;NA;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;5;100;0,6875;TRUE;66,4;1,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;;TRUE;200;NA;40;FALSE;NA;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;6;100;0,6875;TRUE;60,3;1,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
d7b2b063-f0a5-496a-92f0-bb7a5920e241;Cytotoxicity of temozolomide on human glioblastoma cells is enhanced by the concomitant exposure to an extremely low-frequency electromagnetic field (100 Hz 100 G);Akbarnejad et al.;2017;10.1016/j.biopha.2017.05.050;BIOMEDICINE & PHARMACOTHERAPY ;3,457;it is reported that there are no conflicts of interest ;Penicillin + Streptomycin;Sigma-Aldrich, US;not reported;;TRUE;200;NA;40;FALSE;NA;MTT, colorimetric;6;SEM;reported;FALSE;other;;NA;80;FALSE;3;200;0,6875;TRUE;59,1;1,8;Cell viability (%);FALSE;FALSE;not reported;not reported;not reported;not available;calculation intransparent;number clear;no data missing;no data points missing
